created_at,id,retweet_count,favorite_count
Fri Aug 26 00:38:52 +0000 2016,768970937022709760,6489,14333
Thu Aug 25 20:35:48 +0000 2016,768909767477751808,2665,0
Thu Aug 25 16:58:45 +0000 2016,768855141948723200,885,4191
Thu Aug 25 00:43:02 +0000 2016,768609597686943744,1201,4115
Wed Aug 24 23:50:10 +0000 2016,768596291618299904,1279,5030
Wed Aug 24 21:02:45 +0000 2016,768554158521745409,5829,0
Wed Aug 24 15:43:39 +0000 2016,768473857036525572,3414,13613
Tue Aug 23 21:09:14 +0000 2016,768193404517830656,3529,10851
Tue Aug 23 00:40:31 +0000 2016,767884188863397888,1378,4730
Mon Aug 22 16:06:54 +0000 2016,767754930266464257,5372,15971
Sun Aug 21 23:15:55 +0000 2016,767500508068192258,2333,7497
Sun Aug 21 02:47:37 +0000 2016,767191397493538821,3748,12292
Sat Aug 20 22:12:29 +0000 2016,767122157629476866,2848,10153
Sat Aug 20 05:08:29 +0000 2016,766864461642756096,5606,0
Sat Aug 20 00:26:19 +0000 2016,766793450729734144,1352,5062
Fri Aug 19 19:14:16 +0000 2016,766714921925144576,376,2607
Fri Aug 19 17:47:52 +0000 2016,766693177336135680,792,3996
Thu Aug 18 23:55:18 +0000 2016,766423258543644672,1581,5985
Thu Aug 18 16:38:26 +0000 2016,766313316352462849,1883,6780
Thu Aug 18 01:03:45 +0000 2016,766078092750233600,2611,0
Thu Aug 18 00:28:24 +0000 2016,766069199026450432,849,4214
Wed Aug 17 20:27:34 +0000 2016,766008592277377025,494,3736
Wed Aug 17 01:20:27 +0000 2016,765719909049503744,2145,7220
Tue Aug 16 22:00:23 +0000 2016,765669560888528897,1218,5175
Tue Aug 16 03:52:26 +0000 2016,765395769549590528,3369,26566
Tue Aug 16 02:14:15 +0000 2016,765371061932261376,2157,7053
Mon Aug 15 16:22:20 +0000 2016,765222098633691136,3374,11602
Sun Aug 14 16:13:27 +0000 2016,764857477905154048,1769,6434
Sat Aug 13 00:38:30 +0000 2016,764259802650378240,1495,5997
Fri Aug 12 04:35:10 +0000 2016,763956972077010945,54,758
Thu Aug 11 20:40:41 +0000 2016,763837565564780549,4135,12525
Wed Aug 10 01:23:03 +0000 2016,763183847194451968,1462,5364
Wed Aug 10 00:16:21 +0000 2016,763167063695355904,2991,0
Tue Aug 09 20:03:43 +0000 2016,763103485927849985,2281,7339
Mon Aug 08 17:19:51 +0000 2016,762699858130116608,3593,12095
Mon Aug 08 02:13:34 +0000 2016,762471784394268675,6374,11179
Mon Aug 08 01:44:46 +0000 2016,762464539388485633,4162,10261
Sun Aug 07 15:56:28 +0000 2016,762316489655476224,1116,4782
Sat Aug 06 21:20:40 +0000 2016,762035686371364864,15475,31743
Sat Aug 06 17:26:19 +0000 2016,761976711479193600,1996,5385
Sat Aug 06 02:27:27 +0000 2016,761750502866649088,3889,0
Sat Aug 06 02:06:59 +0000 2016,761745352076779520,859,4258
Fri Aug 05 21:19:27 +0000 2016,761672994376806400,28921,49300
Fri Aug 05 16:28:54 +0000 2016,761599872357261312,1184,4112
Fri Aug 05 01:19:35 +0000 2016,761371037149827077,17965,0
Thu Aug 04 22:52:29 +0000 2016,761334018830917632,1442,5176
Thu Aug 04 20:09:17 +0000 2016,761292947749015552,1080,4469
Thu Aug 04 15:48:47 +0000 2016,761227390836215808,1557,5304
Thu Aug 04 01:03:17 +0000 2016,761004547850530816,3453,11287
Wed Aug 03 17:43:45 +0000 2016,760893934457552897,969,3804
Wed Aug 03 02:02:14 +0000 2016,760656994973933572,1900,6560
Wed Aug 03 00:59:13 +0000 2016,760641137271070720,1289,4959
Tue Aug 02 18:14:06 +0000 2016,760539183865880579,3597,7534
Tue Aug 02 17:04:31 +0000 2016,760521673607086080,1381,4199
Tue Aug 02 01:44:48 +0000 2016,760290219849637889,11405,26661
Mon Aug 01 23:15:56 +0000 2016,760252756032651264,864,3936
Mon Aug 01 19:07:17 +0000 2016,760190180481531904,1787,5676
Mon Aug 01 16:43:19 +0000 2016,760153949710192640,30,0
Mon Aug 01 02:45:22 +0000 2016,759943073749200896,2064,5930
Mon Aug 01 01:28:46 +0000 2016,759923798737051648,5606,14611
Sun Jul 31 20:21:02 +0000 2016,759846353224826880,1952,6705
Sun Jul 31 16:50:42 +0000 2016,759793422261743616,1893,5925
Sun Jul 31 01:12:26 +0000 2016,759557299618865152,1177,4669
Sat Jul 30 17:56:51 +0000 2016,759447681597108224,2438,8440
Sat Jul 30 17:51:13 +0000 2016,759446261539934208,483,1662
Sat Jul 30 01:22:17 +0000 2016,759197388317847553,1932,6045
Fri Jul 29 22:53:27 +0000 2016,759159934323924993,1147,0
Fri Jul 29 18:53:24 +0000 2016,759099523532779520,4138,14434
Fri Jul 29 15:27:55 +0000 2016,759047813560868866,1993,6445
Fri Jul 29 02:40:28 +0000 2016,758854675097526272,889,3530
Fri Jul 29 00:57:05 +0000 2016,758828659922702336,3813,11164
Thu Jul 28 19:06:01 +0000 2016,758740312047005698,1605,5709
Thu Jul 28 01:31:38 +0000 2016,758474966123810816,991,3781
Thu Jul 28 01:00:57 +0000 2016,758467244762497024,2192,4757
Wed Jul 27 20:56:24 +0000 2016,758405701903519748,1892,5185
Wed Jul 27 17:35:10 +0000 2016,758355060040593408,1060,3378
Wed Jul 27 00:40:12 +0000 2016,758099635764359168,9901,18963
Tue Jul 26 20:47:17 +0000 2016,758041019896193024,369,2687
Tue Jul 26 00:58:34 +0000 2016,757741869644341248,3225,6847
Tue Jul 26 00:08:05 +0000 2016,757729163776290825,7858,0
Mon Jul 25 23:54:05 +0000 2016,757725642876129280,1197,4520
Mon Jul 25 16:21:11 +0000 2016,757611664640446465,1098,4546
Mon Jul 25 15:26:30 +0000 2016,757597904299253760,298,0
Mon Jul 25 15:19:12 +0000 2016,757596066325864448,1046,4310
Mon Jul 25 02:20:45 +0000 2016,757400162377592832,6788,15035
Mon Jul 25 01:52:43 +0000 2016,757393109802180609,1721,5777
Sun Jul 24 23:20:20 +0000 2016,757354760399941633,1406,4489
Sat Jul 23 23:42:53 +0000 2016,756998049151549440,1969,6235
Sat Jul 23 19:49:07 +0000 2016,756939218950160384,1991,6608
Sat Jul 23 00:46:50 +0000 2016,756651752796094464,1287,5015
Fri Jul 22 16:28:07 +0000 2016,756526248105566208,3550,10358
Fri Jul 22 01:42:09 +0000 2016,756303284449767430,1088,3900
Fri Jul 22 00:43:32 +0000 2016,756288534030475264,17548,43744
Thu Jul 21 23:53:04 +0000 2016,756275833623502848,1515,6376
Thu Jul 21 02:41:54 +0000 2016,755955933503782912,2858,7272
Tue Jul 19 01:04:16 +0000 2016,755206590534418437,5315,16336
Mon Jul 18 18:43:07 +0000 2016,755110668769038337,10997,21042
Mon Jul 18 03:06:01 +0000 2016,754874841593970688,7829,0
Mon Jul 18 01:53:28 +0000 2016,754856583969079297,2492,6864
Sun Jul 17 18:38:22 +0000 2016,754747087846248448,514,2568
Sun Jul 17 01:05:25 +0000 2016,754482103782404096,1937,5248
Sat Jul 16 22:55:55 +0000 2016,754449512966619136,728,3718
Sat Jul 16 01:08:03 +0000 2016,754120377874386944,2338,7831
Thu Jul 14 18:22:23 +0000 2016,753655901052166144,2153,5796
Thu Jul 14 02:47:04 +0000 2016,753420520834629632,3527,7842
Thu Jul 14 01:19:12 +0000 2016,753398408988139520,1883,5706
Wed Jul 13 23:48:51 +0000 2016,753375668877008896,2302,7585
Wed Jul 13 18:42:44 +0000 2016,753298634498793472,5642,0
Wed Jul 13 18:26:16 +0000 2016,753294487569522689,1028,3346
Wed Jul 13 01:34:21 +0000 2016,753039830821511168,20672,36866
Wed Jul 13 00:43:15 +0000 2016,753026973505581056,953,3890
Tue Jul 12 18:27:35 +0000 2016,752932432744185856,6805,12528
Tue Jul 12 17:27:23 +0000 2016,752917284578922496,1561,6892
Tue Jul 12 03:11:42 +0000 2016,752701944171524096,2828,0
Tue Jul 12 01:52:49 +0000 2016,752682090207055872,1579,5963
Tue Jul 12 00:27:52 +0000 2016,752660715232722944,1542,4353
Mon Jul 11 18:20:21 +0000 2016,752568224206688256,2258,5455
Mon Jul 11 15:07:30 +0000 2016,752519690950500352,3409,7312
Mon Jul 11 02:51:40 +0000 2016,752334515931054080,1083,3786
Mon Jul 11 01:11:51 +0000 2016,752309394570878976,16088,0
Sun Jul 10 16:10:29 +0000 2016,752173152931807232,1819,5921
Sun Jul 10 01:23:49 +0000 2016,751950017322246144,904,3036
Sun Jul 10 00:32:46 +0000 2016,751937170840121344,1315,5150
Sat Jul 09 17:28:29 +0000 2016,751830394383790080,1925,5763
Sat Jul 09 15:02:31 +0000 2016,751793661361422336,2874,5781
Sat Jul 09 02:06:27 +0000 2016,751598357617971201,3015,7860
Sat Jul 09 01:08:47 +0000 2016,751583847268179968,1089,4353
Fri Jul 08 22:09:27 +0000 2016,751538714308972544,1245,5001
Fri Jul 08 16:44:23 +0000 2016,751456908746354688,990,3190
Fri Jul 08 03:07:09 +0000 2016,751251247299190784,5813,12417
Fri Jul 08 00:04:50 +0000 2016,751205363882532864,1797,6286
Thu Jul 07 19:16:47 +0000 2016,751132876104687617,1287,5025
Thu Jul 07 01:47:22 +0000 2016,750868782890057730,1348,4747
Wed Jul 06 15:54:42 +0000 2016,750719632563142656,4973,13066
Wed Jul 06 01:46:38 +0000 2016,750506206503038976,1133,4406
Tue Jul 05 20:41:01 +0000 2016,750429297815552001,4230,13073
Tue Jul 05 17:38:41 +0000 2016,750383411068534784,1139,4523
Tue Jul 05 17:31:49 +0000 2016,750381685133418496,27,687
Tue Jul 05 02:00:06 +0000 2016,750147208377409536,948,3074
Tue Jul 05 01:00:05 +0000 2016,750132105863102464,1284,3581
Tue Jul 05 00:00:18 +0000 2016,750117059602808832,1293,4294
Mon Jul 04 23:00:03 +0000 2016,750101899009982464,831,3017
Mon Jul 04 22:00:12 +0000 2016,750086836815486976,525,2150
Mon Jul 04 21:00:04 +0000 2016,750071704093859840,3287,7765
Mon Jul 04 20:00:23 +0000 2016,750056684286914561,887,3132
Mon Jul 04 19:00:33 +0000 2016,750041628174217216,607,3148
Mon Jul 04 18:00:41 +0000 2016,750026558547456000,777,2700
Mon Jul 04 17:00:26 +0000 2016,750011400160841729,896,3220
Mon Jul 04 16:00:22 +0000 2016,749996283729883136,806,3039
Mon Jul 04 15:00:45 +0000 2016,749981277374128128,2432,5084
Mon Jul 04 01:17:51 +0000 2016,749774190421639168,1307,4625
Sun Jul 03 01:41:06 +0000 2016,749417653287129088,1621,6059
Sun Jul 03 00:43:15 +0000 2016,749403093750648834,529,2595
Sun Jul 03 00:14:27 +0000 2016,749395845976588288,3399,8478
Sat Jul 02 19:01:20 +0000 2016,749317047558017024,2215,5450
Sat Jul 02 03:00:36 +0000 2016,749075273010798592,2051,5712
Sat Jul 02 02:17:13 +0000 2016,749064354620928000,1503,4770
Sat Jul 02 00:27:45 +0000 2016,749036806121881602,788,3067
Fri Jul 01 20:31:43 +0000 2016,748977405889503236,3360,10672
Fri Jul 01 17:33:49 +0000 2016,748932637671223296,2217,5755
Fri Jul 01 02:31:39 +0000 2016,748705597323898880,941,2752
Fri Jul 01 02:06:06 +0000 2016,748699167502000129,1564,4692
Fri Jul 01 01:40:41 +0000 2016,748692773788876800,1319,4205
Thu Jun 30 17:54:50 +0000 2016,748575535303884801,1952,6014
Thu Jun 30 17:28:39 +0000 2016,748568946752774144,665,2178
Thu Jun 30 02:45:28 +0000 2016,748346686624440324,1217,5166
Thu Jun 30 02:10:24 +0000 2016,748337862848962560,4047,7555
Thu Jun 30 01:15:31 +0000 2016,748324050481647620,748,3645
Thu Jun 30 00:09:04 +0000 2016,748307329658011649,701,3641
Wed Jun 29 18:25:21 +0000 2016,748220828303695873,7686,13990
Wed Jun 29 01:23:16 +0000 2016,747963614829678593,2107,5713
Tue Jun 28 23:23:19 +0000 2016,747933425676525569,2506,6536
Tue Jun 28 20:14:22 +0000 2016,747885874273214464,956,2910
Tue Jun 28 17:28:22 +0000 2016,747844099428986880,740,2789
Tue Jun 28 15:40:07 +0000 2016,747816857231626240,1144,4795
Tue Jun 28 04:42:46 +0000 2016,747651430853525504,153,1371
Tue Jun 28 04:31:44 +0000 2016,747648653817413632,5773,12743
Tue Jun 28 01:21:27 +0000 2016,747600769478692864,551,2301
Tue Jun 28 00:54:46 +0000 2016,747594051852075008,1046,3630
Mon Jun 27 19:31:23 +0000 2016,747512671126323200,1590,5467
Mon Jun 27 16:08:30 +0000 2016,747461612269887489,1031,3827
Mon Jun 27 14:40:26 +0000 2016,747439450712596480,1888,5359
Mon Jun 27 01:37:04 +0000 2016,747242308580548608,2875,0
Mon Jun 27 00:07:44 +0000 2016,747219827526344708,1544,5197
Sun Jun 26 23:05:29 +0000 2016,747204161125646336,910,3340
Sun Jun 26 16:25:26 +0000 2016,747103485104099331,3921,9453
Sun Jun 26 03:22:31 +0000 2016,746906459439529985,292,2864
Sun Jun 26 01:08:52 +0000 2016,746872823977771008,2103,5908
Sat Jun 25 21:34:37 +0000 2016,746818907684614144,1718,5259
Sat Jun 25 19:42:08 +0000 2016,746790600704425984,1581,4807
Sat Jun 25 17:31:25 +0000 2016,746757706116112384,3854,9464
Sat Jun 25 15:29:00 +0000 2016,746726898085036033,1772,5972
Sat Jun 25 03:17:46 +0000 2016,746542875601690625,1854,4974
Sat Jun 25 01:52:36 +0000 2016,746521445350707200,974,0
Sat Jun 25 00:56:43 +0000 2016,746507379341139972,1070,4599
Fri Jun 24 15:48:42 +0000 2016,746369468511756288,1610,6110
Fri Jun 24 00:04:36 +0000 2016,746131877086527488,2169,6830
Thu Jun 23 19:05:49 +0000 2016,746056683365994496,801,3521
Thu Jun 23 01:25:06 +0000 2016,745789745784041472,1051,3964
Wed Jun 22 20:18:30 +0000 2016,745712589599014916,2295,6915
Wed Jun 22 01:50:58 +0000 2016,745433870967832576,2501,6990
Wed Jun 22 01:06:43 +0000 2016,745422732645535745,2401,8468
Tue Jun 21 17:58:09 +0000 2016,745314880350101504,2716,7084
Tue Jun 21 02:03:25 +0000 2016,745074613265149952,3430,7738
Tue Jun 21 00:54:33 +0000 2016,745057283344719872,2217,7173
Mon Jun 20 20:49:19 +0000 2016,744995568523612160,607,2937
Mon Jun 20 19:11:53 +0000 2016,744971049620602880,2643,7775
Mon Jun 20 01:54:27 +0000 2016,744709971296780288,1541,5539
Sun Jun 19 01:02:50 +0000 2016,744334592493166593,2073,6694
Sat Jun 18 18:26:18 +0000 2016,744234799360020481,76587,154333
Sat Jun 18 17:41:06 +0000 2016,744223424764059648,356,1639
Sat Jun 18 01:33:55 +0000 2016,743980027717509120,1075,4116
Fri Jun 17 19:59:26 +0000 2016,743895849529389061,950,3603
Fri Jun 17 16:01:16 +0000 2016,743835915802583040,2038,0
Fri Jun 17 01:00:24 +0000 2016,743609206067040256,1358,4409
Fri Jun 17 00:05:25 +0000 2016,743595368194129920,6424,18102
Thu Jun 16 20:47:36 +0000 2016,743545585370791937,926,3482
Thu Jun 16 18:26:48 +0000 2016,743510151680958465,3680,7833
Thu Jun 16 01:25:36 +0000 2016,743253157753532416,1206,4168
Wed Jun 15 23:24:09 +0000 2016,743222593470234624,1882,6114
Wed Jun 15 22:36:19 +0000 2016,743210557239623680,1338,3780
Tue Jun 14 01:49:03 +0000 2016,742534281772302336,3515,6983
Tue Jun 14 01:24:27 +0000 2016,742528092657332225,1935,4355
Mon Jun 13 21:16:49 +0000 2016,742465774154047488,3863,7158
Mon Jun 13 18:27:32 +0000 2016,742423170473463808,3692,9692
Mon Jun 13 15:59:24 +0000 2016,742385895052087300,1935,6709
Mon Jun 13 01:06:33 +0000 2016,742161199639494656,1346,4268
Mon Jun 13 00:22:53 +0000 2016,742150209887731712,1522,5039
Sun Jun 12 00:44:30 +0000 2016,741793263812808706,1490,4480
Sat Jun 11 21:27:17 +0000 2016,741743634094141440,2703,8053
Sat Jun 11 01:13:51 +0000 2016,741438259667034112,812,3633
Fri Jun 10 16:19:48 +0000 2016,741303864243200000,3151,8654
Fri Jun 10 02:48:49 +0000 2016,741099773336379392,5418,9846
Fri Jun 10 00:39:48 +0000 2016,741067306818797568,3046,9381
Thu Jun 09 19:52:53 +0000 2016,740995100998766593,2686,6264
Thu Jun 09 01:07:06 +0000 2016,740711788199743490,919,3354
Thu Jun 09 00:19:04 +0000 2016,740699697422163968,769,2804
Wed Jun 08 22:48:46 +0000 2016,740676976021798912,6711,17909
Wed Jun 08 02:41:38 +0000 2016,740373189193256964,13101,34551
Wed Jun 08 02:09:24 +0000 2016,740365076218183684,423,2422
Wed Jun 08 01:45:19 +0000 2016,740359016048689152,850,3247
Tue Jun 07 16:09:13 +0000 2016,740214038584557568,1927,6583
Tue Jun 07 00:36:02 +0000 2016,739979191639244800,5829,19667
Mon Jun 06 21:32:13 +0000 2016,739932936087216128,1058,3996
Mon Jun 06 15:40:26 +0000 2016,739844404073074688,845,3748
Mon Jun 06 01:02:55 +0000 2016,739623569819336705,1333,3713
Sun Jun 05 23:53:41 +0000 2016,739606147276148736,1630,5313
Sun Jun 05 19:47:03 +0000 2016,739544079319588864,20845,38911
Sun Jun 05 15:54:48 +0000 2016,739485634323156992,2879,7044
Sat Jun 04 23:31:25 +0000 2016,739238157791694849,56925,114124
Sat Jun 04 00:32:32 +0000 2016,738891149612572673,6,108
Sat Jun 04 00:08:17 +0000 2016,738885046782832640,1125,3717
Sat Jun 04 00:01:35 +0000 2016,738883359779196928,777,3259
Fri Jun 03 01:07:16 +0000 2016,738537504001953792,1501,5011
Thu Jun 02 16:10:29 +0000 2016,738402415918125056,812,3200
Thu Jun 02 01:44:22 +0000 2016,738184450748633089,1195,4253
Thu Jun 02 00:32:39 +0000 2016,738166403467907072,3292,8636
Wed Jun 01 23:52:28 +0000 2016,738156290900254721,627,2459
Wed Jun 01 02:00:04 +0000 2016,737826014890496000,1737,5180
Wed Jun 01 00:17:54 +0000 2016,737800304142471168,3400,9833
Tue May 31 16:14:39 +0000 2016,737678689543020544,1283,4960
Tue May 31 00:49:32 +0000 2016,737445876994609152,4370,10078
Mon May 30 16:40:14 +0000 2016,737322739594330112,798,3550
Mon May 30 15:52:33 +0000 2016,737310737551491075,7280,14416
Sun May 29 01:49:16 +0000 2016,736736130620620800,1696,4179
Sat May 28 03:04:00 +0000 2016,736392552031657984,7231,17406
Sat May 28 01:18:00 +0000 2016,736365877722001409,1217,3905
Fri May 27 15:58:54 +0000 2016,736225175608430592,2726,7983
Fri May 27 01:47:23 +0000 2016,736010884653420544,2924,7752
Fri May 27 00:32:10 +0000 2016,735991953473572864,1125,3534
Thu May 26 01:47:51 +0000 2016,735648611367784448,1080,3971
Thu May 26 00:54:06 +0000 2016,735635087207878657,2308,6060
Wed May 25 01:03:06 +0000 2016,735274964362878976,4923,12806
Tue May 24 23:47:49 +0000 2016,735256018284875776,862,3274
Tue May 24 15:55:00 +0000 2016,735137028879360001,955,3076
Tue May 24 01:02:00 +0000 2016,734912297295085568,516,2703
Mon May 23 16:46:51 +0000 2016,734787690684657664,6166,12323
Mon May 23 16:01:50 +0000 2016,734776360183431168,527,2460
Mon May 23 01:40:38 +0000 2016,734559631394082816,389,1462
Sat May 21 01:13:53 +0000 2016,733828123016450049,764,3521
Sat May 21 00:50:46 +0000 2016,733822306246479872,1004,3603
Fri May 20 02:18:32 +0000 2016,733482008106668032,929,3081
Fri May 20 00:51:30 +0000 2016,733460102733135873,1251,4117
Thu May 19 01:38:16 +0000 2016,733109485275860992,16514,49370
Wed May 18 00:39:02 +0000 2016,732732193018155009,525,2389
Wed May 18 00:14:46 +0000 2016,732726085725589504,874,3491
Tue May 17 14:57:41 +0000 2016,732585889486888962,766,3599
Tue May 17 01:00:32 +0000 2016,732375214819057664,2461,7939
Mon May 16 00:31:53 +0000 2016,732005617171337216,5286,14623
Sat May 14 00:49:30 +0000 2016,731285275100512256,974,3423
Fri May 13 16:15:54 +0000 2016,731156023742988288,1243,3766
Fri May 13 00:56:32 +0000 2016,730924654643314689,1937,6030
Thu May 12 01:40:42 +0000 2016,730573383004487680,2090,4804
Wed May 11 15:59:50 +0000 2016,730427201120833536,1024,3426
Wed May 11 01:44:07 +0000 2016,730211855403241472,1039,3751
Wed May 11 00:43:55 +0000 2016,730196704625098752,1859,4749
Tue May 10 02:05:03 +0000 2016,729854734790754305,1100,3957
Tue May 10 01:00:58 +0000 2016,729838605770891264,374,1688
Tue May 10 00:01:12 +0000 2016,729823566028484608,1222,3899
Mon May 09 00:11:16 +0000 2016,729463711119904772,2269,5679
Sun May 08 00:59:46 +0000 2016,729113531270991872,315,1840
Sat May 07 16:34:32 +0000 2016,728986383096946689,804,3082
Sat May 07 01:37:30 +0000 2016,728760639972315136,1664,4589
Sat May 07 00:59:55 +0000 2016,728751179681943552,664,2710
Fri May 06 18:33:34 +0000 2016,728653952833728512,1015,3252
Fri May 06 02:24:02 +0000 2016,728409960103686147,1954,4819
Fri May 06 00:53:27 +0000 2016,728387165835677696,943,3633
Thu May 05 02:21:37 +0000 2016,728046963732717569,1174,4217
Thu May 05 01:35:26 +0000 2016,728035342121635841,1632,4480
Thu May 05 00:16:48 +0000 2016,728015554473250816,1084,4040
Wed May 04 02:26:00 +0000 2016,727685679342333952,629,2908
Tue May 03 23:42:26 +0000 2016,727644517743104000,1710,5754
Tue May 03 15:46:33 +0000 2016,727524757080539137,1192,4393
Tue May 03 01:50:44 +0000 2016,727314416056803329,722,3275
Mon May 02 23:59:09 +0000 2016,727286334147182592,796,3001
Mon May 02 16:38:15 +0000 2016,727175381690781696,1356,3846
Mon May 02 15:20:13 +0000 2016,727155742655025152,1299,3556
Mon May 02 00:43:25 +0000 2016,726935089318363137,2386,6738
Sun May 01 21:32:40 +0000 2016,726887082820554753,1493,3768
Sun May 01 17:38:46 +0000 2016,726828223124897792,981,3495
Sat Apr 30 01:41:23 +0000 2016,726224900189511680,1119,4345
Fri Apr 29 00:21:01 +0000 2016,725842289046749185,2611,6939
Thu Apr 28 20:40:11 +0000 2016,725786712245440512,1339,4096
Thu Apr 28 16:52:08 +0000 2016,725729321944506368,1746,5107
Wed Apr 27 22:57:10 +0000 2016,725458796924002305,603,1390
Tue Apr 26 15:29:30 +0000 2016,724983749226668032,1281,3662
Tue Apr 26 01:26:53 +0000 2016,724771698126512129,622,2302
Mon Apr 25 01:12:38 +0000 2016,724405726123311104,1615,5185
Sun Apr 24 01:38:33 +0000 2016,724049859469295616,1739,4244
Sun Apr 24 01:24:35 +0000 2016,724046343203856385,544,2606
Sat Apr 23 22:38:43 +0000 2016,724004602748780546,1506,4109
Sat Apr 23 16:34:28 +0000 2016,723912936180330496,1208,3812
Sat Apr 23 01:41:59 +0000 2016,723688335806480385,2871,7524
Sat Apr 23 00:41:42 +0000 2016,723673163800948736,870,2956
Thu Apr 21 16:00:57 +0000 2016,723179728551723008,1822,5207
Thu Apr 21 02:25:47 +0000 2016,722974582966214656,1530,4027
Wed Apr 20 02:30:23 +0000 2016,722613351520608256,1601,4868
Sun Apr 17 00:58:53 +0000 2016,721503162398597120,1790,4527
Fri Apr 15 15:44:11 +0000 2016,721001180231503872,597,2481
Fri Apr 15 01:26:47 +0000 2016,720785406564900865,752,3049
Fri Apr 15 00:46:48 +0000 2016,720775346191278080,646,2409
Thu Apr 14 00:55:25 +0000 2016,720415127506415616,1465,4044
Wed Apr 13 23:15:21 +0000 2016,720389942216527872,2447,6239
Wed Apr 13 19:59:42 +0000 2016,720340705894408192,956,2805
Wed Apr 13 01:22:10 +0000 2016,720059472081784833,1101,3788
Wed Apr 13 00:17:25 +0000 2016,720043174954147842,1961,4818
Tue Apr 12 20:50:42 +0000 2016,719991154352222208,1701,4751
Tue Apr 12 01:51:36 +0000 2016,719704490224398336,1394,4447
Mon Apr 11 15:43:12 +0000 2016,719551379208073216,1855,4950
Mon Apr 11 03:33:34 +0000 2016,719367763014393856,727,2742
Mon Apr 11 01:41:07 +0000 2016,719339463458033665,1205,4349
Mon Apr 11 01:13:34 +0000 2016,719332531645071360,927,3361
Sun Apr 10 01:20:33 +0000 2016,718971898235854848,1051,3424
Sat Apr 09 23:10:47 +0000 2016,718939241951195136,1717,5149
Sat Apr 09 02:47:55 +0000 2016,718631497683582976,7861,18530
Sat Apr 09 01:35:37 +0000 2016,718613305783398402,472,2395
Fri Apr 08 20:46:50 +0000 2016,718540630683709445,996,2408
Fri Apr 08 15:26:28 +0000 2016,718460005985447936,514,2647
Fri Apr 08 15:05:29 +0000 2016,718454725339934721,1479,4771
Fri Apr 08 01:19:36 +0000 2016,718246886998687744,487,1870
Fri Apr 08 00:30:51 +0000 2016,718234618122661888,965,3791
Wed Apr 06 22:29:56 +0000 2016,717841801130979328,591,2404
Wed Apr 06 19:04:14 +0000 2016,717790033953034240,1087,2822
Wed Apr 06 02:21:30 +0000 2016,717537687239008257,1811,5666
Tue Apr 05 19:09:17 +0000 2016,717428917016076293,436,1580
Tue Apr 05 18:41:02 +0000 2016,717421804990701568,822,3101
Mon Apr 04 17:53:31 +0000 2016,717047459982213120,1882,6172
Mon Apr 04 15:22:08 +0000 2016,717009362452090881,942,3181
Mon Apr 04 01:41:58 +0000 2016,716802964044845056,1146,4207
Mon Apr 04 00:55:01 +0000 2016,716791146589110272,1544,8024
Sun Apr 03 20:53:33 +0000 2016,716730379797970944,416,1207
Sun Apr 03 02:08:05 +0000 2016,716447146686459905,5737,12809
Sun Apr 03 01:36:11 +0000 2016,716439118184652801,203,2334
Sat Apr 02 15:25:47 +0000 2016,716285507865542656,1030,2715
Sat Apr 02 01:52:38 +0000 2016,716080869887381504,1855,6648
Fri Apr 01 15:46:52 +0000 2016,715928423106027520,859,3131
Fri Apr 01 04:30:16 +0000 2016,715758151270801409,1403,3652
Fri Apr 01 02:51:22 +0000 2016,715733265223708672,1651,4564
Fri Apr 01 00:58:13 +0000 2016,715704790270025728,557,2735
Fri Apr 01 00:26:15 +0000 2016,715696743237730304,1263,3838
Thu Mar 31 23:22:53 +0000 2016,715680795826982913,1574,4218
Thu Mar 31 02:09:32 +0000 2016,715360349751484417,1529,5368
Thu Mar 31 00:58:29 +0000 2016,715342466308784130,681,2986
Wed Mar 30 16:52:36 +0000 2016,715220193576927233,635,2378
Wed Mar 30 15:34:51 +0000 2016,715200624753819648,1837,5045
Wed Mar 30 02:56:24 +0000 2016,715009755312439296,1199,4073
Wed Mar 30 01:07:18 +0000 2016,714982300363173890,1013,3658
Tue Mar 29 23:49:30 +0000 2016,714962719905021952,4163,7211
Tue Mar 29 23:29:14 +0000 2016,714957620017307648,1381,4056
Tue Mar 29 01:53:39 +0000 2016,714631576617938945,972,3209
Tue Mar 29 00:12:05 +0000 2016,714606013974974464,904,3559
Mon Mar 28 16:12:09 +0000 2016,714485234495041536,1103,2627
Mon Mar 28 01:10:13 +0000 2016,714258258790387713,710,2974
Mon Mar 28 00:43:43 +0000 2016,714251586676113411,820,3206
Sun Mar 27 22:14:49 +0000 2016,714214115368108032,851,2229
Sun Mar 27 17:25:54 +0000 2016,714141408463036416,1366,4239
Sun Mar 27 02:43:58 +0000 2016,713919462244790272,777,3232
Sun Mar 27 02:05:49 +0000 2016,713909862279876608,528,1860
Sun Mar 27 01:29:02 +0000 2016,713900603437621249,724,2777
Sat Mar 26 16:15:05 +0000 2016,713761197720473600,1341,4771
Fri Mar 25 17:03:49 +0000 2016,713411074226274305,1274,4358
Fri Mar 25 01:35:51 +0000 2016,713177543487135744,2781,7088
Fri Mar 25 01:29:21 +0000 2016,713175907180089344,1443,4377
Thu Mar 24 01:11:29 +0000 2016,712809025985978368,6593,18711
Wed Mar 23 19:09:09 +0000 2016,712717840512598017,4872,12109
Wed Mar 23 15:53:42 +0000 2016,712668654853337088,1189,4101
